buySell,clientName,date,name,qty,remarks,symbol,watp
BUY,MATEUS LTD,29-Jun-2026,Bliss GVS Pharma Ltd,1150000,,BLISSGVS,490
BUY,VIDYANITI LLP,29-Jun-2026,Infosys Limited,514800,,INFY,1034
SELL,ARIAN INVESTMENT LTD,29-Jun-2026,Bliss GVS Pharma Ltd,1150000,,BLISSGVS,490
SELL,PI OPPORTUNITIES AIF V LLP,29-Jun-2026,Infosys Limited,514800,,INFY,1034
