changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
81922,28-Jul-2026,Index Options,199048,161.15,Put,82.61,333486.47205,88.25,117126,24000,NIFTY,333486.47205,RR,23996.25,3186486,OPTIDXNIFTY28-07-2026PE24000,OPTIDX,69.94
56773,28-Jul-2026,Index Options,213188,1.9,Call,5.56,652.67163,1.8,156415,25500,NIFTY,652.67163,RR,23996.25,557839,OPTIDXNIFTY28-07-2026CE25500,OPTIDX,36.3
48302,28-Jul-2026,Index Options,92790,2.4,Call,2.13,499.34608,2.35,44488,25300,NIFTY,499.34608,RR,23996.25,338425,OPTIDXNIFTY28-07-2026CE25300,OPTIDX,108.57
43094,28-Jul-2026,Index Options,57919,138.6,Put,87.3,122447.44673,74,14825,23950,NIFTY,122447.44673,RR,23996.25,1335181,OPTIDXNIFTY28-07-2026PE23950,OPTIDX,290.68
35304,28-Jul-2026,Index Options,177224,5.3,Put,20.45,2185.91649,4.4,141920,23000,NIFTY,2185.91649,RR,23996.25,644243,OPTIDXNIFTY28-07-2026PE23000,OPTIDX,24.88
33994,28-Jul-2026,Index Options,128314,24.05,Put,80.15,16326.21736,13.35,94320,23500,NIFTY,16326.21736,RR,23996.25,986538,OPTIDXNIFTY28-07-2026PE23500,OPTIDX,36.04
29221,28-Jul-2026,Index Options,41767,189,Put,80.6,152073.26836,104.65,12546,24050,NIFTY,152073.26836,RR,23996.25,1288107,OPTIDXNIFTY28-07-2026PE24050,OPTIDX,232.91
25792,28-Jul-2026,Index Options,63187,11.2,Put,54.48,2815.05588,7.25,37395,23300,NIFTY,2815.05588,RR,23996.25,368270,OPTIDXNIFTY28-07-2026PE23300,OPTIDX,68.97
24013,28-Jul-2026,Index Options,29774,2.3,Call,4.55,149.50451,2.2,5761,25350,NIFTY,149.50451,RR,23996.25,105026,OPTIDXNIFTY28-07-2026CE25350,OPTIDX,416.82
20348,28-Jul-2026,Index Options,84563,80.95,Put,94.12,66868.75915,41.7,64215,23800,NIFTY,66868.75915,RR,23996.25,1250608,OPTIDXNIFTY28-07-2026PE23800,OPTIDX,31.69
17144,28-Jul-2026,Index Options,83617,54.75,Put,93.81,31577.16789,28.25,66473,23700,NIFTY,31577.16789,RR,23996.25,870770,OPTIDXNIFTY28-07-2026PE23700,OPTIDX,25.79
16053,28-Jul-2026,Index Options,28418,19.8,Put,76,3942.15737,11.25,12365,23450,NIFTY,3942.15737,RR,23996.25,294125,OPTIDXNIFTY28-07-2026PE23450,OPTIDX,129.83
15394,28-Jul-2026,Index Options,50439,16.3,Put,67.18,4636.55335,9.75,35045,23400,NIFTY,4636.55335,RR,23996.25,416900,OPTIDXNIFTY28-07-2026PE23400,OPTIDX,43.93
12349,28-Jul-2026,Index Options,20647,13.2,Put,57.14,1897.58176,8.4,8298,23350,NIFTY,1897.58176,RR,23996.25,208228,OPTIDXNIFTY28-07-2026PE23350,OPTIDX,148.82
12129,28-Jul-2026,Index Options,57542,8.35,Put,41.53,1555.26567,5.9,45413,23200,NIFTY,1555.26567,RR,23996.25,282827,OPTIDXNIFTY28-07-2026PE23200,OPTIDX,26.71
9424,28-Jul-2026,Index Options,68384,2.5,Put,6.38,430.60574,2.35,58960,22500,NIFTY,430.60574,RR,23996.25,261846,OPTIDXNIFTY28-07-2026PE22500,OPTIDX,15.98
9327,28-Jul-2026,Index Options,12114,3.1,Put,16.98,175.86517,2.65,2787,22650,NIFTY,175.86517,RR,23996.25,93620,OPTIDXNIFTY28-07-2026PE22650,OPTIDX,334.66
9283,28-Jul-2026,Index Options,21603,1.3,Call,13.04,51.86972,1.15,12320,25800,NIFTY,51.86972,RR,23996.25,63333,OPTIDXNIFTY28-07-2026CE25800,OPTIDX,75.35
9241,28-Jul-2026,Index Options,22767,0.9,Call,20,44.76136,0.75,13526,26300,NIFTY,44.76136,RR,23996.25,80074,OPTIDXNIFTY28-07-2026CE26300,OPTIDX,68.32
8676,28-Jul-2026,Index Options,35701,370.2,Put,143.95,25957.61714,151.75,27025,57000,BANKNIFTY,25957.61714,RR,57126.8,245309,OPTIDXBANKNIFTY28-07-2026PE57000,OPTIDX,32.1
8282,25-Aug-2026,Index Options,13922,379.05,Put,32.17,4865.7303,286.8,5640,24100,NIFTY,4865.7303,RR,23996.25,20401,OPTIDXNIFTY25-08-2026PE24100,OPTIDX,146.84
8214,28-Jul-2026,Index Options,89528,1.15,Call,21.05,129.55489,0.95,81314,26000,NIFTY,129.55489,RR,23996.25,182858,OPTIDXNIFTY28-07-2026CE26000,OPTIDX,10.1
7891,28-Jul-2026,Index Options,13426,4.55,Put,15.19,334.13876,3.95,5535,22950,NIFTY,334.13876,RR,23996.25,111028,OPTIDXNIFTY28-07-2026PE22950,OPTIDX,142.57
7643,28-Jul-2026,Index Options,65797,36.4,Put,86.67,16494.7952,19.5,58154,23600,NIFTY,16494.7952,RR,23996.25,672050,OPTIDXNIFTY28-07-2026PE23600,OPTIDX,13.14
7484,28-Jul-2026,Index Options,17708,97.35,Put,91.45,45476.27691,50.85,10224,23850,NIFTY,45476.27691,RR,23996.25,709929,OPTIDXNIFTY28-07-2026PE23850,OPTIDX,73.2
