symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
BANDHANBNK,96418,54925,41493,75.54,319167,310752.38448,184670893908,353942.77356,43190.38908,174
SRF,59848,37881,21967,57.99,190301,145549.67372,97828071412,160200.12784,14650.45412,2818
NESTLEIND,60526,44783,15743,35.15,289997,183275.6589,202381218945,209109.14835,25833.48945,1500
NIFTY,7449155,5650169,1798986,31.84,41803471,1016644.8735,65522004652132,3573854.36733,2557209.49382,23996
FINNIFTY,22332,17672,4660,26.37,50334,2607.45355,80195868181,5686.29536,3078.84181,26188
ETERNAL,145047,119040,26007,21.85,236113,297901.01431,138056449162,324398.97719,26497.96287,289
ADANIGREEN,78068,64074,13994,21.84,88492,161321.7615,66468438480,172313.0463,10991.2848,1472
VMM,16082,13438,2644,19.68,6316,19494.41786,1537564557,19709.13318,214.71532,112
INDUSINDBK,102446,86726,15720,18.13,133738,137759.62186,86898547015,154025.04201,16265.42015,1072
BAJAJ-AUTO,109914,94782,15132,15.97,674768,221822.54925,532700004807,268584.47232,46761.92307,11019
ADANIPOWER,91068,78751,12317,15.64,120476,147185.03557,82596445620,159034.47052,11849.43495,217
PREMIERENE,25293,21915,3378,15.41,42080,30278.16629,25529264475,33032.55104,2754.38475,1026
PGEL,31450,27280,4170,15.29,65210,33883.42019,33306034116,37945.08135,4061.66116,575
OFSS,42191,36761,5430,14.77,67702,80215.92312,70178135343,93308.97655,13093.05343,10777
AUROPHARMA,40180,35065,5115,14.59,40056,65713.80002,27785937014,69650.95016,3937.15014,1532
AMBER,43341,38109,5232,13.73,51285,30146.00248,36354081051,34041.01299,3895.01051,7480
JSWSTEEL,92217,81513,10704,13.13,52184,209452.47408,24074529338,211697.51996,2245.04588,1263
DRREDDY,91454,81187,10267,12.65,113114,89761.37181,77201810456,98712.35137,8950.97956,1179
NIFTYNXT50,1649,1468,181,12.33,1012,2332.05311,1636391213,2414.16525,82.11213,72296
COALINDIA,122887,110620,12267,11.09,70943,165426.48184,25209512860,167803.26795,2376.7861,428
HDFCBANK,973735,879257,94478,10.75,600148,755539.35996,227204859193,775437.82439,19898.46443,753
UNITDSPR,41057,37094,3963,10.68,32515,26451.46804,15970929376,28732.4018,2280.93376,1406
BPCL,48804,44213,4591,10.38,88857,62596.78009,49803865186,68687.61946,6090.83936,309
FORTIS,23505,21333,2172,10.18,7781,28218.98271,2973565012,28442.40033,223.41762,952
POWERGRID,61742,56130,5612,10,24782,45679.68334,9186286269,46657.18603,977.50269,289
BLUESTARCO,24711,22466,2245,9.99,14094,20112.62067,5730352849,20411.66916,299.04849,1660
GRASIM,72504,66110,6394,9.67,27702,131650.43165,8903174065,132311.0223,660.59065,3171
BANKNIFTY,1524954,1394550,130404,9.35,4610689,608724.1739,7940855052068,1003087.07459,394362.90068,57126
JSWENERGY,42299,38714,3585,9.26,61657,52127.13915,32941157264,57029.21429,4902.07514,560
LICHSGFIN,40078,36763,3315,9.02,16251,38542.1011,5039944640,38943.3475,401.2464,538
MPHASIS,30110,27692,2418,8.73,25617,48196.39401,11549268395,50013.93397,1817.53995,2274
NAM-INDIA,15867,14625,1242,8.49,11858,12557.593,7608453818,13331.50618,773.91318,1140
JIOFIN,163581,150798,12783,8.48,103331,121634.29296,46835258091,127384.96762,5750.67466,234
TVSMOTOR,126896,117245,9651,8.23,336151,129620.644,220441694901,156090.00302,26469.35901,3917
SUNPHARMA,107883,99984,7899,7.9,71754,97900.96543,39244561247,100480.31791,2579.35247,1944
CUMMINSIND,37643,34947,2696,7.71,14073,69132.72726,8946775912,69977.18638,844.45912,5590
CHOLAFIN,37961,35252,2709,7.68,12166,55987.30931,7873639606,56871.45537,884.14606,1730
HINDALCO,133726,124288,9438,7.59,49973,137021.81787,20092027081,138946.01868,1924.20081,949
LAURUSLABS,40039,37252,2787,7.48,24723,107819.40659,22866039108,111203.02267,3383.61608,1579
PERSISTENT,85462,79851,5611,7.03,63071,52111.88775,35352256157,57205.01182,5093.12407,5079
HINDPETRO,44484,41681,2803,6.72,31413,58197.52759,19848934372,60928.70382,2731.17622,394
CGPOWER,50918,47717,3201,6.71,23200,52839.93966,13278721989,55308.21956,2468.27989,912
MAXHEALTH,38553,36235,2318,6.4,18236,22914.25647,8116261739,23550.74636,636.48989,1080
GODFRYPHLP,12607,11866,741,6.24,8468,6417.66193,4397500184,6725.82627,308.16434,2069
AXISBANK,240566,226493,14073,6.21,145877,120180.51181,104476197725,129158.80156,8978.28975,1233
HEROMOTOCO,77010,72536,4474,6.17,102930,68456.83981,71782004235,75217.78216,6760.94235,4985
HYUNDAI,35587,33532,2055,6.13,10706,17689.97461,4122705020,18265.31481,575.3402,1949
INDHOTEL,47099,44402,2697,6.07,64587,77572.81,39880720580,81524.3158,3951.5058,724
INDIGO,92743,87565,5178,5.91,99876,94936.04826,68840094442,105601.51768,10665.46942,5115
IOC,61239,57901,3338,5.77,19714,37808.59875,10037414643,38729.45456,920.85581,141
DIXON,150596,142586,8010,5.62,234602,130956.53619,152481948519,147264.29638,16307.76019,13855
SAIL,56230,53315,2915,5.47,13044,60387.07157,4118205941,61006.83848,619.76691,161
INDIANB,38445,36475,1970,5.4,21432,31599.5535,15064698020,33157.4612,1557.9077,829
HAL,79255,75211,4044,5.38,107979,73683.6048,68051390943,82057.78923,8374.18443,4567
FORCEMOT,24240,23007,1233,5.36,11347,11254.10034,4089281996,11691.0453,436.94496,17439
TATASTEEL,143535,136420,7115,5.22,62816,74777.94197,25551203975,78456.11922,3678.17725,185
ZYDUSLIFE,20762,19735,1027,5.2,13961,32380.14915,11088292869,33315.47784,935.32869,1123
IDFCFIRSTB,70144,66701,3443,5.16,20818,62286.04917,9597865439,63654.41682,1368.36764,80
BAJAJHLDNG,7367,7013,354,5.05,3564,7486.55322,2123487812,7613.28135,126.72812,10424
SBILIFE,37471,35685,1786,5,10183,23617.9992,4687896735,24071.51655,453.51735,1809
LUPIN,24673,23497,1176,5,35950,43661.81208,33295008257,46766.58966,3104.77757,2405
INOXWIND,32271,30770,1501,4.88,10764,20836.22016,3485044288,21326.15104,489.93088,76
EICHERMOT,88028,83963,4065,4.84,42994,40875.97664,28928244315,43843.06979,2967.09315,7621
MOTILALOFS,12768,12182,586,4.81,5620,11104.12994,3106199876,11482.0962,377.96626,948
DALBHARAT,23309,22246,1063,4.78,10753,18105.07656,4750421009,18784.06666,678.99009,1865
BANKINDIA,35583,33963,1620,4.77,12625,28409.19172,6850133056,29713.93048,1304.73876,144
SBIN,241582,230642,10940,4.74,234334,172452.34957,167044064917,185561.74875,13109.39917,1025
PAYTM,93131,88985,4146,4.66,126393,123194.30209,110202400337,135495.60046,12301.29837,1270
ABCAPITAL,21873,20917,956,4.57,15085,38892.97634,15354707588,40609.33722,1716.36088,398
SHRIRAMFIN,66388,63499,2889,4.55,32893,84439.8866,20646276642,88042.90803,3603.02142,1054
