symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
MPSLTD,EQ,2564.5,427.4,  20.00,20,2564.5,2366.6,2564.5,1336.1,12.07996,301.275410396
LOTUSDEV,EQ,162,13.84,   9.34,10,162.97,151,218.49,102.2,184.38054,294.234465732
STLTECH,BE,544.65,15.9,   3.01,5,555.15,513.35,679.9,84.6,22.50436,123.24962841199999
MTARTECH,BE,5852,278.5,   5.00,5,5852,5780,8714,1390.5,1.92933,112.89397321800001
C2C,SM,294.95,26.8,   9.99,10,294.95,246.6,888,246.6,17.472,47.0468544
EMAMIPAP,EQ,118.63,19.77,  20.00,20,118.63,95.6,122,55,14.27994,16.547594472
GAUDIUMIVF,BE,156,0.59,   0.38,5,163.18,153,163.18,69.18,4.82349,7.706489973
SASKEN,EQ,1900,48.4,   2.61,5,1944.1,1856,2780.2,991,0.35084,6.6773623
TAC,SM,504.7,24,   4.99,5,504.7,478,899.65,347.4,1.272,6.35682
E2E,EQ,468.7,22.3,   5.00,5,468.7,468.7,469.4,183.36,1.21637,5.70112619
FAIRCHEMOR,BE,737.3,35.1,   5.00,5,737.3,691,966.2,428.05,0.55724,4.048738668
LAXMIINDIA,BE,129.81,6.18,   5.00,5,129.81,120.5,180.9,71.06,2.77773,3.567716412
MON100,EQ,323.44,0.63,   0.20,20,323.44,323.44,342.55,195.09,0.94192,3.046546048
SICALLOG,EQ,101.6,3.15,   3.20,5,103.37,94.25,103.37,60.11,2.4712,2.51617584
FORCAS,SM,174.95,15.9,  10.00,10,174.95,160,174.95,91.5,1.36,2.332128
UFBL,EQ,666.75,31.75,   5.00,5,666.75,623.1,763.35,172.34,0.35169,2.314929087
SHIVALIK,BE,242.34,11.54,   5.00,5,242.34,235.8,651,206.4,0.70133,1.695184743
IWARE,ST,503.05,23.95,   5.00,5,503.05,457.5,539.4,85,0.348,1.676316
ICELCO,ST,169.45,8.05,   4.99,5,169.45,159.8,183,151.45,0.984,1.6301928
INDOAMIN,BE,131.6,4.87,   3.84,5,133.06,123.5,167.9,81.9,1.06774,1.398525852
MAHKTECH,EQ,23.55,0.68,   2.97,20,23.55,23.55,35.59,21,5.51095,1.297828725
RAJOOENG,BE,56.29,2.68,   5.00,5,56.29,56.29,143.37,46,2.27426,1.280180954
GANESHIN,ST,97.75,4.65,   4.99,5,97.75,94.5,279.8,66.4,1.24,1.209372
UTKAL,SM,34.85,1.65,   4.97,5,34.85,32,66,22.6,3.26,1.109378
PRIMECAB,ST,183,3.6,   2.01,5,188.35,183,190.6,70.4,0.528,0.9868848
SAAKSHI,ST,303.45,14.45,   5.00,5,303.45,288,331,147.4,0.27,0.812646
MAFANG,EQ,196.27,1.5,   0.77,20,196.27,196.27,208.38,147.44,0.36542,0.7172098339999999
SUMIT,BE,53.4,1.05,   2.01,5,54.96,52,104.9,31.74,1.23576,0.67287132
MONQ50,EQ,140.41,-0.02,  -0.01,20,140.41,140.41,147.24,77.21,0.31313,0.439665833
ESCONET,SM,140.8,8.45,   6.38,10,145.55,129.5,280,91.25,0.308,0.430738
CPS,SM,1039.5,49.5,   5.00,5,1039.5,1008,1349.25,660,0.0255,0.2621196
ZENITHSTL,EQ,5.99,0.5,   9.11,10,6.03,5.4,10.33,4.41,4.33846,0.251196834
GSLSU,EQ,25.41,1.21,   5.00,5,25.41,23.06,139.67,23.06,1.00149,0.245565348
BIKEWO,ST,59.4,2.8,   4.95,5,59.4,59.35,59.4,13.65,0.4,0.23756
JKIPL,BE,96.38,2.99,   3.20,5,98.05,93.24,126.95,45.4,0.24315,0.23425071
MASPTOP50,EQ,78.81,0.07,   0.09,20,78.81,78.81,82.78,57.06,0.27958,0.220336998
FILATFASH,BE,0.19,0.01,   5.56,5,0.19,0.18,0.72,0.14,116.445,0.209601
ESFL,SM,123.9,5.9,   5.00,5,123.9,118,500,108.3,0.1584,0.19481616000000002
FROG,ST,203.4,9.65,   4.98,5,203.4,203.1,275,123.5,0.088,0.1789744
NEUEON,BE,16.44,0.78,   4.98,5,16.44,15.05,27.4,5.76,1.08204,0.1758315
BNALTD,BE,496,-23.55,  -4.53,5,545.5,495.05,589,310.4,0.03194,0.16699829
VELJAN,BE,1730,30,   1.76,5,1785,1675,1980,812,0.00944,0.16671323200000002
DURLAX,ST,49.8,2.35,   4.95,5,49.8,45.75,64.35,28.03,0.34,0.165852
GOLDTECH,BE,58.45,2.78,   4.99,5,58.45,56,78.2,29.68,0.28302,0.16174593
RBS,ST,78.75,3.75,   5.00,5,78.75,76,141.5,58.8,0.208,0.1603472
ARENTERP,EQ,41.22,6.87,  20.00,20,41.22,36.6,60.79,30.01,0.36878,0.15009346
JEYYAM,ST,25.8,1.2,   4.88,5,25.8,23.55,74.5,21.6,0.54,0.134028
MEDIORG,SM,25,1,   4.17,5,25.2,25,45,19.1,0.52,0.13
GOLDSTAR,SM,7.05,0.05,   0.71,5,7.35,6.9,9.95,4.5,1.6875,0.12015
SHARDUL,BE,59.39,2.82,   4.98,5,59.39,59.37,59.39,23.05,0.19971,0.118587798
