changeInOI,expiryDate,instrument,latestOI,ltp,optionType,pChange,premTurnover,prevClose,prevOI,strikePrice,symbol,turnover,type,underlyingValue,volume,identifier,instrumentType,pChangeInOI
-55208,30-Jun-2026,Stock Futures,113615,1044,-,-1.11,412122.08472,1055.7,168823,0,INFY,412122.08472,SS,1042.9,98058,FUTSTKINFY30-06-2026XX0,FUTSTK,-32.7
-28145,30-Jun-2026,Index Options,68706,3.3,Put,-74.12,1971.79096,12.75,96851,23400,NIFTY,1971.79096,SS,24056,464552,OPTIDXNIFTY30-06-2026PE23400,OPTIDX,-29.06
-27585,30-Jun-2026,Index Options,96447,1.1,Put,-59.26,348.83011,2.7,124032,22000,NIFTY,348.83011,SS,24056,273807,OPTIDXNIFTY30-06-2026PE22000,OPTIDX,-22.24
-24829,30-Jun-2026,Stock Futures,41084,1103.6,-,-1.06,191364.446,1115.4,65913,0,HCLTECH,191364.446,SS,1100.5,49010,FUTSTKHCLTECH30-06-2026XX0,FUTSTK,-37.67
-24357,30-Jun-2026,Index Options,135532,160.95,Call,-2.98,136324.14194,165.9,159890,24000,NIFTY,136324.14194,SS,24056,990879,OPTIDXNIFTY30-06-2026CE24000,OPTIDX,-15.23
-20213,30-Jun-2026,Index Options,70032,12.95,Put,-65,6620.99466,37,90245,23700,NIFTY,6620.99466,SS,24056,652122,OPTIDXNIFTY30-06-2026PE23700,OPTIDX,-22.4
-19949,30-Jun-2026,Index Options,13921,1.8,Put,-70.49,263.34102,6.1,33870,22950,NIFTY,263.34102,SS,24056,118462,OPTIDXNIFTY30-06-2026PE22950,OPTIDX,-58.9
-19356,30-Jun-2026,Index Options,64215,2.7,Put,-72.45,1595.99601,9.8,83571,23300,NIFTY,1595.99601,SS,24056,458093,OPTIDXNIFTY30-06-2026PE23300,OPTIDX,-23.16
-19241,30-Jun-2026,Stock Futures,101957,2095,-,-1.03,319260.98568,2116.9,121198,0,TCS,319260.98568,SS,2095.9,85821,FUTSTKTCS30-06-2026XX0,FUTSTK,-15.88
-16911,30-Jun-2026,Index Options,112145,38.15,Put,-53.02,25669.09453,81.2,129056,23900,NIFTY,25669.09453,SS,24056,1113361,OPTIDXNIFTY30-06-2026PE23900,OPTIDX,-13.1
-15583,30-Jun-2026,Index Options,43040,0.9,Put,-53.85,115.27324,1.95,58623,21500,NIFTY,115.27324,SS,24056,117446,OPTIDXNIFTY30-06-2026PE21500,OPTIDX,-26.58
-13054,30-Jun-2026,Index Options,26681,443.25,Call,-6.21,25658.86522,472.6,39735,58000,BANKNIFTY,25658.86522,SS,58177.05,156863,OPTIDXBANKNIFTY30-06-2026CE58000,OPTIDX,-32.85
-11968,30-Jun-2026,Index Options,28810,1.75,Put,-69.3,601.64883,5.7,40778,22900,NIFTY,601.64883,SS,24056,290161,OPTIDXNIFTY30-06-2026PE22900,OPTIDX,-29.35
-11446,30-Jun-2026,Index Options,109999,1.45,Put,-64.2,702.17667,4.05,121445,22500,NIFTY,702.17667,SS,24056,418710,OPTIDXNIFTY30-06-2026PE22500,OPTIDX,-9.42
-11380,30-Jun-2026,Index Options,14582,196,Call,-0.28,21437.69122,196.55,25962,23950,NIFTY,21437.69122,SS,24056,135041,OPTIDXNIFTY30-06-2026CE23950,OPTIDX,-43.83
-11362,30-Jun-2026,Index Options,107339,0.55,Call,-21.43,46.09155,0.7,118702,26000,NIFTY,46.09155,SS,24056,110797,OPTIDXNIFTY30-06-2026CE26000,OPTIDX,-9.57
-10820,30-Jun-2026,Index Options,10567,0.65,Call,-7.14,17.0406,0.7,21387,25900,NIFTY,17.0406,SS,24056,40963,OPTIDXNIFTY30-06-2026CE25900,OPTIDX,-50.59
-10567,30-Jun-2026,Index Options,24397,0.65,Call,-13.33,48.62812,0.75,34964,25700,NIFTY,48.62812,SS,24056,106875,OPTIDXNIFTY30-06-2026CE25700,OPTIDX,-30.22
-10466,30-Jun-2026,Index Options,59526,2.35,Put,-71.34,1794.39936,8.2,69992,23200,NIFTY,1794.39936,SS,24056,575128,OPTIDXNIFTY30-06-2026PE23200,OPTIDX,-14.95
-10329,30-Jun-2026,Index Options,45288,905.1,Put,-5.15,16828.46002,954.25,55617,25000,NIFTY,16828.46002,SS,24056,31602,OPTIDXNIFTY30-06-2026PE25000,OPTIDX,-18.57
-9979,30-Jun-2026,Index Options,45179,1.7,Put,-66.99,619.35845,5.15,55158,22800,NIFTY,619.35845,SS,24056,320828,OPTIDXNIFTY30-06-2026PE22800,OPTIDX,-18.09
-8999,30-Jun-2026,Index Options,18730,0.65,Call,-13.33,26.46801,0.75,27729,25800,NIFTY,26.46801,SS,24056,61697,OPTIDXNIFTY30-06-2026CE25800,OPTIDX,-32.45
-8312,30-Jun-2026,Index Options,28195,0.9,Put,-63.27,198.80906,2.45,36507,21800,NIFTY,198.80906,SS,24056,160979,OPTIDXNIFTY30-06-2026PE21800,OPTIDX,-22.77
-8068,30-Jun-2026,Stock Options,13243,4.1,Call,-18,1981.8409,5,21311,800,HDFCBANK,1981.8409,SS,796,59757,OPTSTKHDFCBANK30-06-2026CE800,OPTSTK,-37.86
-7570,30-Jun-2026,Stock Futures,31274,3219.6,-,-1.21,108353.88522,3259.1,38844,0,TRENT,108353.88522,SS,3214.4,22148,FUTSTKTRENT30-06-2026XX0,FUTSTK,-19.49
