symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
TVSMOTOR,130690,91597,39093,42.68,158917,395525.95416,60185058806,402031.12722,6505.17306,3578
HEROMOTOCO,82633,61127,21506,35.18,172329,233154.52698,108336892332,246553.7253,13399.19832,4908
BANDHANBNK,70608,52410,18198,34.72,103294,273726.71424,49577934528,282154.43952,8427.72528,202
HYUNDAI,47827,36024,11803,32.76,41568,137645.69615,8753435636,138151.13251,505.43636,1966
GVT&D,28410,21949,6461,29.44,45806,75304.32522,22389930846,79226.75868,3922.43346,5050
SUPREMEIND,25666,19862,5804,29.22,28989,63016.00721,11490143108,63937.4883,921.48108,3423
MFSL,36548,28289,8259,29.2,28108,114088.71492,7109260440,114446.11932,357.4044,1619
UNOMINDA,18417,14285,4132,28.93,39585,62207.65842,18949277369,63835.39211,1627.73369,1137
KOTAKBANK,163850,127745,36105,28.26,118569,554979.2622,42164623760,558804.7498,3825.4876,409
KEI,21792,17000,4792,28.19,52561,101486.86084,39327274287,104110.42871,2623.56787,5261
FINNIFTY,37138,29180,7958,27.27,136272,3604.53162,220332259158,11699.86321,8095.33158,26770
BAJFINANCE,191269,150534,40735,27.06,161530,551657.8125,65275113862,558245.47612,6587.66362,981
ETERNAL,174153,137417,36736,26.73,98136,354179.72561,26350647010,357003.78822,2824.0626,255
ALKEM,25760,20394,5366,26.31,18326,77686.33122,4531602691,77857.23313,170.90191,5425
ICICIGI,26450,20985,5465,26.04,16965,77022.1397,2440295708,77176.19679,154.05708,1819
MANAPPURAM,32928,26246,6682,25.46,31280,129120.0606,16955138220,130553.3928,1433.3322,318
HDFCAMC,38564,30896,7668,24.82,29540,137785.1349,10106010936,138710.45226,925.31736,2653
VMM,14282,11460,2822,24.62,12506,49136.63622,2347349075,49301.85147,165.21525,116
EICHERMOT,90482,72659,17823,24.53,123985,236822.87033,72486100914,243767.67947,6944.80914,7600
BHARTIARTL,232465,186783,45682,24.46,196267,651107.89825,110745996654,657100.81479,5992.91654,1849
