symbol,latestOI,prevOI,changeInOI,avgInOI,volume,futValue,optValue,total,premValue,underlyingValue
NAM-INDIA,24349,17976,6373,35.45,33150,72547.61043,17892192918,74769.28962,2221.67918,1217
NIFTY,7654033,6070173,1583860,26.09,40636031,903008.43231,64050942565621,2948070.76602,2045062.33371,24078
POWERINDIA,83020,68626,14394,20.97,223008,77796.86311,182580387153,90757.98464,12961.12153,33800
LTM,47829,41156,6673,16.21,60577,79877.32416,34498390329,83681.42745,3804.10329,4564
LTF,46014,39874,6140,15.4,83704,56988.54337,54946720912,63583.29,6594.74662,315
AUROPHARMA,37900,32915,4985,15.15,22116,99423.23748,10030372588,100424.90337,1001.66588,1624
BLUESTARCO,39133,34334,4799,13.98,18526,40548.81288,5136640184,40989.20972,440.39684,1493
MCX,110127,96759,13368,13.82,186956,139332.22375,114174440595,153686.3422,14354.11845,2973
CANBK,94181,83185,10996,13.22,36920,213376.3425,11213932275,214953.90525,1577.56275,129
POLICYBZR,41264,36853,4411,11.97,83288,36965.27334,49183795503,43063.84838,6098.57503,1782
PAYTM,83848,75155,8693,11.57,190529,114701.8018,211729733750,137715.12931,23013.3275,1583
PETRONET,30054,26964,3090,11.46,41188,29939.53557,19905619040,32105.47097,2165.9354,288
MIDCPNIFTY,150949,136127,14822,10.89,328499,62355.72603,582379907761,85848.69364,23492.96761,14867
BRITANNIA,38706,35008,3698,10.56,29541,39547.44033,16569142243,40553.92527,1006.48493,5453
INDUSTOWER,95136,86155,8981,10.42,32628,123012.98158,8557025191,123772.83449,759.85291,372
INDIGO,87595,79527,8068,10.14,73782,152717.53624,43090511506,156148.15131,3430.61506,5193
IRFC,52958,48351,4607,9.53,27085,31328.63069,9856052494,32820.17313,1491.54244,85
COFORGE,65491,60034,5457,9.09,106213,87738.85445,83655272781,97863.40226,10124.54781,1813
NAUKRI,43795,40184,3611,8.99,43635,50517.47794,28218151307,53802.68102,3285.20307,1378
PAGEIND,42672,39159,3513,8.97,73417,24244.57113,52352033496,26279.0061,2034.43496,35240
ULTRACEMCO,75553,69526,6027,8.67,49208,54976.58255,23134240907,56172.64162,1196.05907,11450
YESBANK,66231,61041,5190,8.5,21582,74130.40473,8144905888,74886.78161,756.37688,22
360ONE,16708,15402,1306,8.48,16704,11220.9253,8905621365,12339.03895,1118.11365,1180
ADANIENSOL,47758,44188,3570,8.08,42135,68816.95645,38540830610,73354.62255,4537.6661,1540
GVT&D,45876,42467,3409,8.03,61634,37822.80737,28049533952,40432.0219,2609.21452,4100
AUBANK,40401,37508,2893,7.71,18122,51859.502,14566936510,53247.2671,1387.7651,1075
VOLTAS,79230,73565,5665,7.7,93667,51193.60743,39633594671,55188.57915,3994.97171,1223
SBILIFE,33016,30710,2306,7.51,22783,25955.53923,12683839102,26863.30526,907.76602,1780
PIDILITIND,22771,21220,1551,7.31,14366,21777.5962,9804465135,22408.54755,630.95135,1650
KAYNES,55027,51298,3729,7.27,174980,69546.06243,94992351237,84304.4748,14758.41237,3823
HAVELLS,29554,27576,1978,7.17,19098,28046.1633,9610633095,28731.59425,685.43095,1287
PNB,61128,57160,3968,6.94,26474,97540.544,15252520640,99061.1904,1520.6464,117
FORCEMOT,30114,28236,1878,6.65,33288,14119.67159,13675302724,14952.94883,833.27724,17837
PNBHOUSING,24243,22738,1505,6.62,31185,24201.58325,21520981196,26220.49521,2018.91196,1174
HINDUNILVR,131959,123800,8159,6.59,62297,68869.1001,31762014639,71169.32649,2300.22639,2020
NMDC,83298,78373,4925,6.28,26746,45598.24867,10812145815,46662.81682,1064.56815,83
INDUSINDBK,75661,71222,4439,6.23,17891,54074.50062,7392065338,54652.794,578.29338,1016
NESTLEIND,40237,37913,2324,6.13,30316,35066.072,19152305030,36590.9223,1524.8503,1465
COALINDIA,113911,107396,6515,6.07,58637,49224.59545,27524966940,52221.24985,2996.6544,400
UNOMINDA,18731,17661,1070,6.06,12670,20285.27116,6958927013,20847.34129,562.07013,1272
NBCC,29424,27812,1612,5.8,6764,16610.6005,2317511105,16857.12405,246.52355,87
ICICIBANK,244240,231364,12876,5.57,135906,270858.81333,108282857571,278436.21904,7577.40571,1402
NHPC,40044,37935,2109,5.56,10695,26581.0951,3132094436,26790.29496,209.19986,76
BDL,55040,52153,2887,5.54,58552,36463.94056,31314287546,39670.89102,3206.95046,1349
JINDALSTEL,38194,36206,1988,5.49,47988,45358.68987,29341133181,48115.89668,2757.20681,1115
RVNL,49598,47027,2571,5.47,23067,26764.04269,7563414531,27669.59175,905.54906,223
PERSISTENT,56225,53335,2890,5.42,112226,30943.13,76336317321,39329.80321,8386.67321,5510
COLPAL,51221,48592,2629,5.41,41327,25224.37494,19682477267,26822.35762,1597.98267,1879
GRASIM,88845,84320,4525,5.37,49984,104911.31225,30727919692,106918.15917,2006.84692,3270
SUZLON,77720,73775,3945,5.35,24193,53347.97306,9668799687,54638.14193,1290.16887,46
GODFRYPHLP,17708,16835,873,5.19,36034,10596.47913,20712079836,12473.91499,1877.43586,2117
RELIANCE,523391,497786,25605,5.14,336119,393643.11815,184608095465,406890.3228,13247.20465,1311
ETERNAL,121433,115508,5925,5.13,97004,106668.93575,65350061356,115950.96056,9282.02481,320
KFINTECH,21923,20856,1067,5.12,15536,29225.00451,5670541307,29866.30758,641.30307,948
INOXWIND,38789,36926,1863,5.05,16089,20737.4784,5854862336,21525.58976,788.11136,73
ITC,250222,238350,11872,4.98,116050,85228.70512,46715454571,89790.25959,4561.55446,267
GLENMARK,44939,42895,2044,4.77,51439,59263.91107,37857263782,62391.7989,3127.88782,2246
SHREECEM,24838,23716,1122,4.73,18011,19839.27398,9296672160,20411.37058,572.0966,24340
DLF,85447,81652,3795,4.65,65545,67952.89599,35543403265,71773.68864,3820.79265,669
ADANIGREEN,76998,73630,3368,4.57,43502,97824.10554,25158504642,100509.83196,2685.72642,1293
POWERGRID,75518,72250,3268,4.52,32897,32427.22742,13695023984,33458.59226,1031.36484,263
IREDA,46651,44695,1956,4.38,16611,39543.95101,4756380897,40351.43274,807.48172,113
NTPC,137258,131510,5748,4.37,36719,67537.9965,12007151850,68376.315,838.3185,336
OFSS,34562,33140,1422,4.29,34321,31338.94882,37835192756,35038.67638,3699.72756,11774
ICICIPRULI,31881,30576,1305,4.27,9632,20140.14978,2477098061,20324.95414,184.80436,499
TECHM,53178,51022,2156,4.23,26583,35810.62638,22337000586,37951.27224,2140.64586,1589
COCHINSHIP,27453,26376,1077,4.08,15938,21702.08628,7499020596,22336.13224,634.04596,1485
HDFCBANK,1074335,1032496,41839,4.05,593731,648208.37627,220831408395,665238.30022,17029.92395,720
SONACOMS,26044,25032,1012,4.04,17348,34114.32858,14384965255,35943.23864,1828.91005,823
CONCOR,33746,32441,1305,4.02,16136,20905.1965,8517814575,21679.96725,774.77075,514
ONGC,73801,70972,2829,3.99,70215,42055.515,34485964897,44920.67647,2865.16147,238
MANKIND,29951,28815,1136,3.94,32609,12274.30455,18866480275,14065.3073,1791.00275,2394
SUPREMEIND,25004,24074,930,3.86,15595,25873.73027,7405993640,26560.89168,687.1614,3610
PIIND,53582,51593,1989,3.86,22631,27361.8177,7392517466,27968.02986,606.21216,2505
LODHA,39905,38433,1472,3.83,28609,51759.03587,16816838531,53524.29618,1765.26031,1210
GODREJPROP,48283,46552,1731,3.72,28820,36140.88533,15417043148,37835.42181,1694.53648,2007
SOLARINDS,56844,54813,2031,3.71,126703,55049.69542,121244559380,63708.78922,8659.0938,19721
FINNIFTY,33152,31990,1162,3.63,49331,1644.05741,77235465634,3942.36375,2298.30634,26013
BIOCON,39828,38443,1385,3.6,18656,38109.06925,15917626650,39403.46075,1294.3915,412
TATASTEEL,150805,145576,5229,3.59,64676,72344.7197,26463096412,75739.57132,3394.85162,184
FEDERALBNK,56378,54429,1949,3.58,22594,49688.805,15470188350,51258.6885,1569.8835,358
BANKNIFTY,1494533,1442954,51579,3.57,4200809,306383.81204,7238601425065,627685.00269,321301.19065,57239
PHOENIXLTD,18040,17424,616,3.54,7966,15781.68837,3840315570,16044.71407,263.0257,1919
HINDALCO,121420,117357,4063,3.46,65054,103900.57125,37583134008,106602.09133,2701.52008,1038
NATIONALUM,59191,57211,1980,3.46,34943,39366.288,21743497087,41880.13387,2513.84587,386
SAIL,56075,54221,1854,3.42,5045,35977.41195,489297166,36023.62611,46.21416,172
TCS,291006,281399,9607,3.41,210499,111999.59919,99764205417,123568.39836,11568.79917,2289
CUMMINSIND,42639,41250,1389,3.37,27190,31997.7663,26454017768,33644.94398,1647.17768,5220
ZYDUSLIFE,28151,27242,909,3.34,23332,40609.83447,19929390552,42023.34999,1413.51552,1104
CAMS,25144,24363,781,3.21,13282,11041.55514,7464856707,11577.64971,536.09457,754
BPCL,33119,32107,1012,3.15,15541,16214.07218,8048856954,16989.96297,775.89079,307
AMBUJACEM,104001,100880,3121,3.09,23134,37664.21172,8103904440,39253.41612,1589.2044,407
SBIN,313496,304184,9312,3.06,211646,178680.09615,153125392530,189065.87145,10385.7753,1048
HINDPETRO,34260,33255,1005,3.02,13524,33154.19039,6958418319,33789.86745,635.67706,366
GMRAIRPORT,39043,37901,1142,3.01,19819,24928.94225,12001421940,26342.70291,1413.76065,102
SUNPHARMA,96443,93645,2798,2.99,47926,52864.11011,26979071777,54810.74788,1946.63777,1900
INFY,393866,382781,11085,2.9,273670,175572.49556,107419316288,186214.23844,10641.74288,1119
SWIGGY,90849,88297,2552,2.89,67955,96182.65215,25350507771,99773.78112,3591.12896,272
JSWSTEEL,82561,80242,2319,2.89,27587,55495.84387,18573852305,57168.07692,1672.23305,1285
TORNTPHARM,45696,44436,1260,2.84,33409,43306.23261,16757073067,44762.77578,1456.54317,5013
AXISBANK,227987,221711,6276,2.83,110289,131739.48787,73201324718,137434.86006,5695.37218,1235
MAZDOCK,56080,54549,1531,2.81,42280,52391.17282,19460027326,54213.02109,1821.84826,2563
SBICARD,59091,57508,1583,2.75,34106,42928.19016,12936399184,44297.862,1369.67184,623
TATAELXSI,38541,37512,1029,2.74,27911,12799.28361,11566536265,13894.95876,1095.67515,3659
WAAREEENER,83395,81169,2226,2.74,34562,40366.01401,12475918586,41388.56237,1022.54836,2679
IDEA,125417,122071,3346,2.74,35931,95833.42269,27905599714,101170.18933,5336.76664,14
IOC,50381,49053,1328,2.71,13306,16758.88597,7412099516,17429.88926,671.00328,136
KOTAKBANK,138926,135275,3651,2.7,39516,83223.843,22871310660,85249.2496,2025.4066,390
RECLTD,58169,56655,1514,2.67,22771,33450.81547,9140047103,34668.204,1217.38853,337
JIOFIN,202327,197228,5099,2.59,85488,86392.00378,42829862114,90037.75242,3645.74864,243
BHARTIARTL,197694,192760,4934,2.56,132892,162655.12404,108912374199,168025.13603,5370.01199,1922
HINDZINC,67411,65729,1682,2.56,44340,34833.6563,27701669849,37473.87479,2640.21849,557
VEDL,109338,106632,2706,2.54,40400,30981.55476,9643641146,31997.40622,1015.85146,262
CGPOWER,46309,45180,1129,2.5,57065,35167.43386,39406300662,38905.68048,3738.24662,863
BAJFINANCE,155628,151930,3698,2.43,68169,96710.15295,46804298572,100561.11367,3850.96072,1080
PFC,118497,115769,2728,2.36,50412,77687.49495,17451566678,79380.90173,1693.40678,374
BANKBARODA,86657,84751,1906,2.25,27757,46275.95583,15717522073,47927.61031,1651.65448,245
