symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
JPPOWER,EQ,22.95,3.82,  19.97,20,22.95,19.18,27.7,13.15,12855.71409,2843.683956708
VIDYAWIRES,EQ,111.77,10.16,  10.00,10,111.77,104.01,111.77,42.51,157.28491,171.676479265
COFFEEDAY,EQ,29,3.46,  13.55,20,30.64,26.11,51.46,21,446.24169,132.08754024
GUJTHEM,EQ,424,56.3,  15.31,20,441.2,366,479,225.05,28.87383,120.476055675
MODISONLTD,EQ,272.5,21.37,   8.51,10,276.24,257,276.24,114,31.93161,86.419709304
GVPIL,EQ,825,27.4,   3.44,5,837.45,804.25,837.45,247.55,7.5214,62.3937737
SIGMAADV,EQ,404.6,19.25,   5.00,5,404.6,387.55,404.6,79.5,6.79408,27.209610992
STLTECH,BE,510.65,24.3,   5.00,5,510.65,510.65,510.65,69.76,4.82993,24.664037545
MON100,EQ,328.74,-1.6,  -0.48,20,328.74,328.74,332.13,176.11,4.80322,15.790105428
DEEDEV,BE,548,8.25,   1.53,5,566.7,540,573.3,183,2.26445,12.788028485
UTLSOLAR,EQ,312.8,14.85,   4.98,5,312.8,301,313,172,3.66516,11.346235812
IZMO,EQ,718.2,27.95,   4.05,5,724.75,689.15,1374.7,295,1.45606,10.480574274
ATLANTAELE,EQ,1878.3,89.4,   5.00,5,1878.3,1868.9,1901.8,707.6,0.37456,7.031539968000001
SILVERTUC,EQ,160.37,7.63,   5.00,5,160.37,154,169.02,66.19,4.0019,6.34621302
DJML,EQ,105.85,2.99,   2.91,5,108,103,126.96,52,5.85472,6.21478528
STLNETWORK,BE,28.93,1.37,   4.97,5,28.93,27.86,35.4,15.75,19.47948,5.592558707999999
VENUSREM,EQ,1219.1,58.05,   5.00,5,1219.1,1219.1,1219.1,352,0.44896,5.47327136
DPEL,SM,504.15,2.65,   0.53,5,526.55,485,547.8,123,1.07,5.4249
TIRUPATIFL,BE,45.97,2.18,   4.98,5,45.97,43.99,52,30.11,10.89381,4.978471170000001
THOMASCOTT,EQ,299.85,49.95,  19.99,20,299.85,246,459.8,230,1.65925,4.636774125
JOCIL,EQ,149.35,3.41,   2.34,20,175.12,146.6,177.8,91.25,2.75841,4.497587504999999
BSL,EQ,136.16,13.75,  11.23,20,146.89,124.99,208,98,2.89244,4.092513356
WANBURY,BE,300.2,14.25,   4.98,5,300.2,287,320.95,161.5,1.29746,3.8349025219999997
BGRENERGY,BE,330.2,15.7,   4.99,5,330.2,325.1,490.8,94,1.14572,3.7825945799999996
OMAXAUTO,BE,251.12,11.95,   5.00,5,251.12,240,251.12,82.91,1.25849,3.1260891600000003
ZEEMEDIA,EQ,8.41,0.4,   4.99,5,8.41,8.03,16.46,6.65,30.5719,2.55275365
GAYAPROJ,BE,18.6,0.08,   0.43,5,19.44,18.5,20.7,6.35,12.71928,2.42938248
MAFANG,EQ,194.66,0,   0.00,20,194.66,194.66,197.89,129.58,1.02322,1.9918000519999999
GLOBALPET,ST,159.3,5.35,   3.48,5,161.6,153.5,161.6,85,1.1625,1.87243875
ACSTECH,EQ,34.7,-0.06,  -0.17,2,35.45,34.21,42.2,32.67,4.36708,1.517123592
SURYALA,EQ,466.8,77.8,  20.00,20,466.8,391.95,466.8,330.3,0.32258,1.464932554
ALKALI,EQ,89.46,14.91,  20.00,20,89.46,80,109,46.8,1.48332,1.30457994
MASPTOP50,EQ,82,0,   0.00,20,82,82,82.78,52.52,1.38163,1.1329366
RMC,BE,400.65,19.05,   4.99,5,400.65,382.5,530,370.4,0.26322,1.052116662
DUGLOBAL,ST,37.7,1.75,   4.87,5,37.7,35.95,56,26.5,2.775,1.02897
MVKAGRO,SM,471.15,42.8,   9.99,10,471.15,424.5,819,94.65,0.216,1.002348
JITFINFRA,BE,294.05,14,   5.00,5,294.05,275,478,222.35,0.351,0.996489
KRITI,BE,72.4,3.44,   4.99,5,72.4,67.52,177.51,53,1.36645,0.9570615800000001
HITECHCORP,EQ,220.17,20.01,  10.00,10,220.17,220.17,223.44,112,0.38542,0.848579214
NGIL,BE,42.26,2.01,   4.99,5,42.26,38.5,42.34,22.01,1.95573,0.8198420160000001
GANESHIN,ST,92,4.35,   4.96,5,92,87.95,279.8,66.4,0.872,0.7968336
TERASOFT,EQ,375.7,17.85,   4.99,5,375.7,364,598,252.4,0.21076,0.7856289759999999
BROOKS,BE,62.19,2.96,   5.00,5,62.19,58,164.02,36.3,1.18214,0.728316454
SALSTEEL,BE,56.83,2.7,   4.99,5,56.83,52.22,63.49,14.37,1.1211,0.61907142
RNBDENIMS,EQ,11.81,0.56,   4.98,5,11.81,11.07,67.67,10.75,4.94737,0.574389657
MOBILISE,ST,115.5,5.5,   5.00,5,115.5,115,117.8,45,0.464,0.5353168
BIRLACABLE,BE,184.68,8.79,   5.00,5,184.68,184.68,215.2,104,0.28289,0.5224412519999999
FILATFASH,BE,0.23,0,   0.00,5,0.24,0.23,0.74,0.14,226.37087,0.520653001
FROG,ST,159.05,7.55,   4.98,5,159.05,146.25,277,123.5,0.32,0.50224
FINBUD,SM,129.95,6.15,   4.97,5,129.95,118.05,164.85,76,0.39,0.499005
CKKRETAIL,ST,144.1,6.85,   4.99,5,144.1,144.1,265.25,112.2,0.344,0.495704
POLYSIL,ST,137.2,6.45,   4.93,5,137.25,132,356.75,45.3,0.36,0.493812
VIKASLIFE,EQ,1.51,0.06,   4.14,5,1.52,1.45,3.16,1.05,33.35361,0.49363342800000004
SIDDHIKA,SM,201.05,-9.15,  -4.35,5,220.7,201.05,250,180.65,0.21,0.440853
GREENCHEF,SM,63.65,3,   4.95,5,63.65,60.5,74.05,40.4,0.656,0.4157728
MOHITIND,EQ,25.01,2.33,  10.27,20,27.21,22.4,40.19,18.6,1.52724,0.39876236400000004
PAVNAIND,BE,18.62,0.5,   2.76,5,19.02,17.44,46.96,14.11,2.09508,0.376904892
BEWLTD,SM,69.45,2.05,   3.04,5,70.75,66,189.75,57.3,0.535,0.3750885
MAHKTECH,EQ,23.91,0,   0.00,20,23.91,23.91,35.59,20.51,1.56762,0.374817942
MONQ50,EQ,137.96,-0.67,  -0.48,20,137.96,137.96,138.63,71.26,0.24652,0.340098992
JAINIK,SM,147,7,   5.00,5,147,145.5,153.1,60.6,0.204,0.2994516
AAKAAR,SM,80.3,3.75,   4.90,5,80.35,79.75,105,46,0.368,0.2955408
KANORICHEM,BE,100.8,4.8,   5.00,5,100.8,100.8,107,56,0.26879,0.27094032
KREBSBIO,EQ,68.14,3.24,   4.99,5,68.14,65.22,113.5,38.33,0.37417,0.254248515
POSITRON,ST,207,-0.25,  -0.12,5,217.6,207,395,105.9,0.111,0.2344431
AURIGROW,EQ,0.32,0.01,   3.23,5,0.32,0.31,1,0.2,73.52609,0.227930879
SAKUMA,BE,1.93,0.09,   4.89,5,1.93,1.84,3.63,1.1,11.56215,0.220837065
JHS,EQ,9.36,0.28,   3.08,5,9.53,9.05,14.48,6.26,2.14948,0.201406276
SADBHAV,BE,9.41,-0.23,  -2.39,5,10.12,9.22,17.85,6.05,1.84656,0.178377696
IL&FSENGG,BZ,31.87,1.51,   4.97,5,31.87,31.8,41.35,21,0.50982,0.162428652
TGL,ST,23.5,1.1,   4.91,5,23.5,23.5,244,20.35,0.638,0.14993
SEL,ST,196,-4,  -2.00,5,210,195,326.35,115.25,0.072,0.1497672
ONELIFECAP,BE,29.04,1.38,   4.99,5,29.04,28.98,29.04,10.15,0.46997,0.13643229099999998
KHAITANLTD,BE,135.97,2.22,   1.66,5,140.43,135.15,167.5,85,0.05798,0.07999500600000001
CEREBRAINT,BZ,3.54,0.16,   4.73,5,3.54,3.26,10.08,2.98,2.28912,0.07897464
NAVKARURB,EQ,0.93,0.04,   4.49,5,0.93,0.93,3.06,0.7,5.64473,0.052495989
GSTL,ST,20.65,0.95,   4.82,5,20.65,20.65,37.65,5.95,0.25,0.051625
DSFCL,EQ,26.01,0.67,   2.64,5,26.6,25.22,52.5,17.28,0.19599,0.050467425
AMBEY,ST,26.25,-0.75,  -2.78,5,28.35,26.25,48.3,16.2,0.18,0.049158
BAFNAPH,EQ,129.9,-0.26,  -0.20,5,136.66,125,202.06,72.01,0.03645,0.047585475
CAPTRUST,BE,14.56,0.69,   4.97,5,14.56,13.57,67.4,10.98,0.32876,0.047242812
USK,EQ,22.51,1.07,   4.99,5,22.51,21.02,44.28,18.97,0.20174,0.04508889
PALREDTEC,BE,47.4,2.04,   4.50,5,47.62,43.98,73.6,27.45,0.09063,0.042070446000000004
SPECTSTM,ST,63.6,3,   4.95,5,63.6,63.6,138.5,50.75,0.064,0.040704
SNEHAA,ST,44.7,2.1,   4.93,5,44.7,43.9,122,35.5,0.09,0.040068
